LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1713268162.467063,814402,1586,1,HR,1,100,63
1713268163.267060,815202,1721,1,HR,1,100,66
1713268164.120057,816055,1859,1,HR,1,100,67
1713268164.880055,816815,1979,1,HR,1,100,70
1713268165.560052,817495,2098,1,HR,1,100,74
1713268166.253050,818188,2216,1,HR,1,100,77
1713268166.973048,818908,2335,1,HR,1,100,78
1713268167.853045,819788,2487,1,HR,1,100,76
1713268168.546042,820481,2604,1,HR,1,100,79
1713268169.146040,821081,2712,1,HR,1,100,84
1713268169.786038,821721,2817,1,HR,1,100,86
1713268170.359036,822294,2903,1,HR,1,100,91
1713268171.199034,823134,3056,1,HR,1,100,86
1713268172.119030,824054,3208,1,HR,1,100,82
1713268172.933028,824868,3344,1,HR,1,100,80
1713268173.733025,825668,3482,1,HR,1,100,79
1713268174.626022,826561,3622,1,HR,1,100,77
1713268176.186017,828121,3889,1,HR,1,100,68
1713268176.959014,828894,4008,1,HR,1,100,71
1713268177.119014,829054,4044,1,HR,1,100,138
1713268177.799011,829734,4160,1,HR,1,100,127
1713268178.359010,830294,4243,1,HR,1,100,123
1713268179.052007,830987,4369,1,HR,1,100,115
1713268179.692005,831627,4473,1,HR,1,100,110
1713268180.452003,832387,4610,1,HR,1,100,103
1713268181.225000,833160,4727,1,HR,1,100,98
1713268184.077991,836013,5198,1,HR,1,100,81
1713268184.717988,836653,5321,1,HR,1,100,84
1713268185.490986,837426,5438,1,HR,1,100,83
1713268186.210984,838146,5556,1,HR,1,100,83
1713268187.343980,839279,5756,1,HR,1,100,76
1713268188.143977,840079,5892,1,HR,1,100,76
1713268190.557969,842493,6279,1,HR,1,100,65
1713268191.396966,843332,6431,1,HR,1,100,66
1713268192.170964,844106,6546,1,HR,1,100,69
1713268192.970961,844906,6678,1,HR,1,100,70
1713268193.610959,845546,6783,1,HR,1,100,76
1713268194.263957,846199,6906,1,HR,1,100,80
1713268194.903954,846839,7009,1,HR,1,100,83
1713268195.783951,847719,7160,1,HR,1,100,80
1713268197.636945,849572,7465,1,HR,1,100,69
1713268198.196943,850132,7551,1,HR,1,100,78
1713268199.089940,851025,7702,1,HR,1,100,75
1713268201.222933,853158,8060,1,HR,1,100,65
1713268201.942931,853878,8177,1,HR,1,100,69
1713268202.675928,854611,8312,1,HR,1,100,72
1713268203.435926,855371,8432,1,HR,1,100,74
1713268205.209920,857145,8722,1,HR,1,100,65
1713268205.928917,857864,8858,1,HR,1,100,69
1713268206.728915,858664,8976,1,HR,1,100,70
1713268207.462912,859398,9109,1,HR,1,100,73
1713268208.142910,860078,9210,1,HR,1,100,77
1713268208.821908,860757,9327,1,HR,1,100,79
1713268209.555905,861491,9451,1,HR,1,100,80
1713268210.235903,862171,9573,1,HR,1,100,82
1713268210.955901,862891,9691,1,HR,1,100,82
1713268211.688898,863624,9810,1,HR,1,100,82
1713268212.568895,864504,9963,1,HR,1,100,79
1713268213.168893,865104,10065,1,HR,1,100,84
1713268213.821891,865757,10170,1,HR,1,100,86
1713268214.381889,866317,10273,1,HR,1,100,91
1713268215.341886,867277,10430,1,HR,1,100,84
1713268217.074880,869010,10714,1,HR,1,100,73
1713268217.754878,869690,10834,1,HR,1,100,77
1713268218.647875,870583,10985,1,HR,1,100,75
1713268219.487872,871423,11122,1,HR,1,100,74
1713268219.767871,871703,11173,1,HR,1,100,105
1713268220.260870,872196,11261,1,HR,1,100,110
1713268221.700865,873636,11496,1,HR,1,100,95
1713268222.473862,874409,11629,1,HR,1,100,91
1713268223.113860,875049,11730,1,HR,1,100,92
1713268223.793858,875729,11849,1,HR,1,100,91
1713268224.527855,876463,11967,1,HR,1,100,89
1713268225.246853,877182,12093,1,HR,1,100,88
1713268225.886851,877822,12194,1,HR,1,100,89
1713268226.700848,878636,12328,1,HR,1,100,86
1713268227.579845,879515,12480,1,HR,1,100,82
1713268228.139843,880075,12564,1,HR,1,100,88
1713268228.833841,880769,12684,1,HR,1,100,88
1713268229.433839,881369,12789,1,HR,1,100,90
1713268230.033837,881969,12891,1,HR,1,100,93
1713268232.886827,884822,13361,1,HR,1,100,77
1713268233.419826,885355,13462,1,HR,1,100,85
1713268233.819824,885755,13515,1,HR,1,100,100
1713268234.339823,886275,13619,1,HR,1,100,103
1713268235.912817,887848,13874,1,HR,1,100,89
1713268236.592815,888528,13991,1,HR,1,100,89
1713268237.365812,889301,14109,1,HR,1,100,87
1713268238.085810,890021,14229,1,HR,1,100,86
1713268238.725808,890661,14345,1,HR,1,100,88
1713268239.365806,891301,14445,1,HR,1,100,89
1713268240.058803,891994,14565,1,HR,1,100,89
1713268240.738801,892674,14671,1,HR,1,100,89
1713268241.418799,893354,14791,1,HR,1,100,89
1713268242.031797,893967,14889,1,HR,1,100,91
1713268244.004790,895940,15208,1,HR,1,100,78
1713268244.444789,896380,15297,1,HR,1,100,91
1713268245.484785,897420,15468,1,HR,1,100,83
1713268246.338782,898274,15600,1,HR,1,100,81
1713268247.217779,899153,15751,1,HR,1,100,78
1713268248.111776,900047,15905,1,HR,1,100,76
1713268248.711774,900647,16008,1,HR,1,100,81
1713268248.991773,900927,16057,1,HR,1,100,111
1713268250.404769,902340,16295,1,HR,1,100,96
1713268251.244766,903180,16434,1,HR,1,100,90
1713268252.004763,903940,16552,1,HR,1,100,88
