LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1713270112.372468,2764314,60104,1,HR,1,100,97
1713270113.052466,2764994,60223,1,HR,1,100,95
1713270113.705463,2765647,60325,1,HR,1,100,95
1713270114.345460,2766287,60444,1,HR,1,100,95
1713270115.025458,2766967,60564,1,HR,1,100,93
1713270115.718455,2767660,60665,1,HR,1,100,92
1713270116.158453,2768100,60741,1,HR,1,100,102
1713270117.771446,2769713,61008,1,HR,1,100,88
1713270118.411444,2770353,61113,1,HR,1,100,89
1713270119.051441,2770993,61214,1,HR,1,100,90
1713270119.611439,2771553,61321,1,HR,1,100,94
1713270121.344432,2773286,61612,1,HR,1,100,81
1713270122.597427,2774539,61812,1,HR,1,100,74
1713270123.317424,2775259,61932,1,HR,1,100,76
1713270125.050417,2776992,62215,1,HR,1,100,67
1713270126.504411,2778446,62456,1,HR,1,100,61
1713270127.384407,2779326,62604,1,HR,1,100,63
1713270127.864405,2779806,62673,1,HR,1,100,77
1713270129.477399,2781419,62944,1,HR,1,100,68
1713270130.477395,2782419,63114,1,HR,1,100,66
1713270132.610386,2784552,63456,1,HR,1,100,58
1713270133.703382,2785645,63643,1,HR,1,100,57
1713270134.463378,2786405,63777,1,HR,1,100,62
1713270134.863377,2786805,63847,1,HR,1,100,82
1713270135.636374,2787578,63968,1,HR,1,100,81
1713270136.516370,2788458,64123,1,HR,1,100,78
1713270138.329363,2790271,64408,1,HR,1,100,68
1713270138.849361,2790791,64494,1,HR,1,100,79
1713270139.422358,2791364,64597,1,HR,1,100,85
1713270140.702353,2792644,64815,1,HR,1,100,77
1713270141.715349,2793657,64972,1,HR,1,100,73
1713270142.275347,2794217,65075,1,HR,1,100,80
1713270144.448338,2796390,65431,1,HR,1,100,69
1713270144.968336,2796910,65516,1,HR,1,100,79
1713270147.995323,2799937,483,1,HR,1,100,66
1713270149.035319,2800977,651,1,HR,1,100,64
1713270150.208314,2802150,854,1,HR,1,100,61
1713270151.088311,2803030,991,1,HR,1,100,63
1713270152.088307,2804030,1162,1,HR,1,100,62
1713270153.101303,2805043,1334,1,HR,1,100,62
1713270155.194294,2807136,1689,1,HR,1,100,54
1713270156.514289,2808456,1888,1,HR,1,100,52
1713270157.407285,2809349,2047,1,HR,1,100,56
