LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1713177214.547039,205825,31710,1,HR,1,100,92
1713177215.281037,206559,31830,1,HR,1,100,90
1713177215.921035,207199,31933,1,HR,1,100,91
1713177218.094028,209372,32295,1,HR,1,100,77
1713177218.694026,209972,32393,1,HR,1,100,82
1713177219.347024,210625,32494,1,HR,1,100,85
1713177220.107022,211385,32632,1,HR,1,100,83
1713177220.867020,212145,32750,1,HR,1,100,82
1713177221.800017,213078,32899,1,HR,1,100,79
1713177223.533012,214811,33179,1,HR,1,100,69
1713177224.093010,215371,33280,1,HR,1,100,77
1713177224.893008,216171,33412,1,HR,1,100,77
1713177225.173007,216451,33446,1,HR,1,100,107
1713177225.627005,216905,33518,1,HR,1,100,114
1713177226.226003,217504,33621,1,HR,1,100,111
1713177227.679999,218958,33850,1,HR,1,100,95
1713177231.985986,223264,34547,1,HR,1,100,77
1713177232.385985,223664,34614,1,HR,1,100,93
1713177232.825984,224104,34697,1,HR,1,100,103
1713177233.705981,224984,34831,1,HR,1,100,95
1713177234.198979,225477,34913,1,HR,1,100,102
1713177234.718978,225997,34997,1,HR,1,100,105
1713177235.478975,226757,35135,1,HR,1,100,99
1713177236.851971,228130,35352,1,HR,1,100,87
1713177237.571969,228850,35469,1,HR,1,100,86
1713177238.171967,229450,35568,1,HR,1,100,89
1713177238.864965,230143,35685,1,HR,1,100,89
1713177240.597960,231876,35970,1,HR,1,100,77
1713177241.557957,232836,36121,1,HR,1,100,74
1713177242.197955,233476,36220,1,HR,1,100,78
1713177242.810953,234089,36321,1,HR,1,100,83
1713177243.290952,234569,36405,1,HR,1,100,92
1713177243.810950,235089,36489,1,HR,1,100,97
1713177246.343942,237622,36889,1,HR,1,100,81
1713177247.037940,238316,37007,1,HR,1,100,83
1713177247.676938,238955,37122,1,HR,1,100,85
1713177248.116937,239395,37190,1,HR,1,100,97
1713177249.330933,240609,37387,1,HR,1,100,86
1713177250.170931,241449,37520,1,HR,1,100,83
1713177251.183928,242462,37691,1,HR,1,100,78
1713177253.596920,244875,38070,1,HR,1,100,66
1713177254.756917,246035,38268,1,HR,1,100,63
1713177256.289912,247568,38520,1,HR,1,100,58
1713177257.009910,248288,38638,1,HR,1,100,63
1713177259.835901,251114,39080,1,HR,1,100,54
1713177260.595899,251874,39212,1,HR,1,100,60
1713177261.155897,252434,39304,1,HR,1,100,70
1713177261.635896,252914,39388,1,HR,1,100,82
1713177262.328894,253607,39505,1,HR,1,100,84
1713177262.848892,254127,39589,1,HR,1,100,91
1713177263.982889,255261,39770,1,HR,1,100,82
1713177264.622887,255901,39871,1,HR,1,100,85
1713177265.301885,256580,39986,1,HR,1,100,86
1713177266.061882,257340,40104,1,HR,1,100,84
1713177268.408875,259687,40488,1,HR,1,100,71
1713177268.808874,260087,40555,1,HR,1,100,89
1713177269.528872,260807,40672,1,HR,1,100,88
1713177270.501869,261780,40820,1,HR,1,100,82
1713177271.461866,262740,40976,1,HR,1,100,78
1713177271.661865,262940,41012,1,HR,1,100,127
1713177275.327854,266606,41617,1,HR,1,100,102
1713177275.967852,267246,41720,1,HR,1,100,101
1713177276.447851,267726,41810,1,HR,1,100,106
1713177276.980849,268259,41877,1,HR,1,100,108
1713177277.540848,268819,41978,1,HR,1,100,108
1713177278.140846,269419,42077,1,HR,1,100,106
1713177278.660844,269939,42160,1,HR,1,100,108
1713177280.553838,271832,42472,1,HR,1,100,91
1713177281.167836,272446,42575,1,HR,1,100,93
1713177281.327836,272606,42593,1,HR,1,100,156
1713177284.299827,275578,43074,1,HR,1,100,126
1713177285.593823,276872,43288,1,HR,1,100,108
1713177289.859810,281138,43982,1,HR,1,100,87
1713177292.192803,283471,44351,1,HR,1,100,74
1713177295.125794,286404,44828,1,HR,1,100,62
1713177296.165791,287444,44995,1,HR,1,100,61
1713177297.138788,288417,45149,1,HR,1,100,61
1713177298.378784,289657,45364,1,HR,1,100,58
1713177299.791780,291070,45578,1,HR,1,100,55
1713177301.924773,293203,45941,1,HR,1,100,49
1713177302.684771,293963,46047,1,HR,1,100,56
1713177303.698768,294977,46211,1,HR,1,100,57
1713177304.178767,295457,46296,1,HR,1,100,72
1713177306.391760,297670,46659,1,HR,1,100,62
1713177307.071758,298350,46775,1,HR,1,100,68
1713177308.764753,300043,47045,1,HR,1,100,61
1713177310.617747,301896,47340,1,HR,1,100,54
1713177311.510744,302789,47491,1,HR,1,100,57
1713177312.830740,304109,47711,1,HR,1,100,55
1713177313.550738,304829,47827,1,HR,1,100,61
1713177314.163736,305442,47926,1,HR,1,100,70
1713177315.043734,306322,48060,1,HR,1,100,69
1713177315.443733,306722,48128,1,HR,1,100,87
1713177316.176730,307455,48262,1,HR,1,100,86
1713177316.616729,307895,48329,1,HR,1,100,98
1713177317.736725,309015,48500,1,HR,1,100,88
1713177320.683717,311962,48975,1,HR,1,100,73
1713177321.202715,312481,49076,1,HR,1,100,82
