LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1713527968.094779,240938,37566,1,HR,1,100,66
1713527969.067775,241911,37724,1,HR,1,100,65
1713527969.667772,242511,37825,1,HR,1,100,73
1713527970.587768,243431,37974,1,HR,1,100,71
1713527972.280760,245124,38237,1,HR,1,100,63
1713527978.920731,251764,39317,1,HR,1,100,51
1713527979.320729,252164,39391,1,HR,1,100,73
1713527980.013726,252857,39492,1,HR,1,100,77
1713527982.706714,255550,39933,1,HR,1,100,64
1713527985.919700,258763,40455,1,HR,1,100,54
1713527986.372698,259216,40522,1,HR,1,100,73
1713527987.412694,260256,40709,1,HR,1,100,69
1713527988.785687,261629,40930,1,HR,1,100,64
1713527989.385685,262229,41028,1,HR,1,100,72
1713527991.198677,264042,41340,1,HR,1,100,63
1713527991.798674,264642,41426,1,HR,1,100,71
1713527992.532671,265376,41560,1,HR,1,100,74
1713527993.252668,266096,41678,1,HR,1,100,76
1713527993.772666,266616,41762,1,HR,1,100,85
1713527994.171664,267015,41829,1,HR,1,100,99
1713527994.865661,267709,41937,1,HR,1,100,97
1713527995.385659,268229,42021,1,HR,1,100,101
1713527995.865656,268709,42105,1,HR,1,100,106
1713527996.638653,269482,42237,1,HR,1,100,100
1713527997.198650,270042,42322,1,HR,1,100,102
1713527997.878648,270722,42439,1,HR,1,100,99
1713527998.558645,271402,42556,1,HR,1,100,96
1713527999.331641,272175,42674,1,HR,1,100,93
1713528000.091638,272935,42798,1,HR,1,100,90
1713528000.891634,273735,42930,1,HR,1,100,86
1713528001.984629,274828,43110,1,HR,1,100,79
1713528002.664626,275508,43211,1,HR,1,100,81
1713528003.837621,276681,43419,1,HR,1,100,75
1713528004.557618,277401,43535,1,HR,1,100,77
1713528005.410614,278254,43674,1,HR,1,100,76
1713528007.210606,280054,43981,1,HR,1,100,66
1713528007.903603,280747,44099,1,HR,1,100,71
1713528008.823599,281667,44254,1,HR,1,100,70
1713528009.143598,281987,44308,1,HR,1,100,96
1713528010.556592,283400,44533,1,HR,1,100,84
1713528011.516587,284360,44702,1,HR,1,100,79
1713528012.130585,284974,44804,1,HR,1,100,84
1713528012.850581,285694,44923,1,HR,1,100,84
1713528013.769578,286613,45079,1,HR,1,100,80
1713528014.183576,287027,45148,1,HR,1,100,95
1713528015.063572,287907,45301,1,HR,1,100,89
1713528016.063567,288907,45457,1,HR,1,100,83
1713528016.836564,289680,45594,1,HR,1,100,82
1713528017.436561,290280,45697,1,HR,1,100,86
1713528017.796560,290640,45747,1,HR,1,100,104
1713528018.076558,290920,45799,1,HR,1,100,128
1713528018.689556,291533,45900,1,HR,1,100,122
1713528019.929550,292773,46106,1,HR,1,100,106
1713528020.662547,293506,46232,1,HR,1,100,101
1713528021.182545,294026,46317,1,HR,1,100,104
1713528021.702543,294546,46400,1,HR,1,100,107
1713528022.422539,295266,46518,1,HR,1,100,101
1713528023.035537,295879,46619,1,HR,1,100,101
1713528023.635534,296479,46720,1,HR,1,100,101
1713528024.435530,297279,46863,1,HR,1,100,95
1713528024.848529,297692,46932,1,HR,1,100,107
1713528026.088523,298932,47143,1,HR,1,100,94
1713528026.408522,299252,47194,1,HR,1,100,115
1713528027.022519,299866,47296,1,HR,1,100,112
1713528027.382517,300226,47369,1,HR,1,100,124
1713528028.901511,301745,47623,1,HR,1,100,105
1713528029.355509,302199,47692,1,HR,1,100,112
1713528029.995506,302839,47795,1,HR,1,100,108
1713528030.674503,303518,47917,1,HR,1,100,104
1713528031.928497,304772,48123,1,HR,1,100,91
1713528032.528495,305372,48226,1,HR,1,100,93
1713528033.741489,306585,48432,1,HR,1,100,84
1713528034.501486,307345,48553,1,HR,1,100,83
1713528035.301482,308145,48690,1,HR,1,100,81
1713528036.274478,309118,48848,1,HR,1,100,77
1713528037.074475,309918,48982,1,HR,1,100,76
1713528037.634472,310478,49081,1,HR,1,100,83
1713528038.567468,311411,49237,1,HR,1,100,79
1713528039.287465,312131,49358,1,HR,1,100,80
1713528039.767463,312611,49445,1,HR,1,100,90
1713528040.060462,312904,49499,1,HR,1,100,118
1713528040.620459,313464,49587,1,HR,1,100,115
1713528041.260456,314104,49697,1,HR,1,100,111
1713528041.820454,314664,49798,1,HR,1,100,110
1713528042.180452,315024,49848,1,HR,1,100,122
1713528043.273447,316117,50037,1,HR,1,100,108
1713528044.033444,316877,50158,1,HR,1,100,101
1713528045.086439,317930,50340,1,HR,1,100,92
1713528045.646437,318490,50425,1,HR,1,100,95
1713528046.446433,319290,50568,1,HR,1,100,91
1713528046.860432,319704,50637,1,HR,1,100,104
1713528047.379429,320223,50722,1,HR,1,100,106
1713528048.379425,321223,50886,1,HR,1,100,96
1713528048.953422,321797,50971,1,HR,1,100,99
1713528049.753419,322597,51110,1,HR,1,100,93
1713528050.313416,323157,51210,1,HR,1,100,96
1713528051.206412,324050,51352,1,HR,1,100,90
1713528051.966409,324810,51488,1,HR,1,100,88
1713528053.006404,325850,51654,1,HR,1,100,81
1713528053.379403,326223,51705,1,HR,1,100,100
1713528053.739401,326583,51775,1,HR,1,100,115
1713528054.259399,327103,51858,1,HR,1,100,115
1713528055.019396,327863,51990,1,HR,1,100,107
1713528055.672393,328516,52090,1,HR,1,100,104
1713528056.032391,328876,52159,1,HR,1,100,118
1713528056.672388,329516,52248,1,HR,1,100,113
1713528057.925383,330769,52466,1,HR,1,100,98
1713528060.338372,333182,52865,1,HR,1,100,82
1713528060.938370,333782,52964,1,HR,1,100,86
1713528062.311363,335155,53194,1,HR,1,100,77
1713528062.991360,335835,53295,1,HR,1,100,79
1713528063.751357,336595,53430,1,HR,1,100,79
1713528064.484354,337328,53549,1,HR,1,100,80
1713528065.404350,338248,53698,1,HR,1,100,77
1713528066.178346,339022,53835,1,HR,1,100,77
1713528066.738344,339582,53926,1,HR,1,100,84
1713528067.537340,340381,54062,1,HR,1,100,82
1713528067.977339,340821,54131,1,HR,1,100,94
1713528069.111334,341955,54315,1,HR,1,100,85
