LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1713170320.395731,229576,36287,1,HR,1,100,65
1713170321.115729,230296,36413,1,HR,1,100,69
1713170321.795727,230976,36531,1,HR,1,100,73
1713170323.608721,232789,36814,1,HR,1,100,64
1713170324.501718,233682,36966,1,HR,1,100,65
1713170325.621714,234802,37153,1,HR,1,100,63
1713170326.394711,235575,37290,1,HR,1,100,66
1713170326.874710,236055,37357,1,HR,1,100,79
1713170327.714707,236895,37512,1,HR,1,100,78
1713170328.074706,237255,37563,1,HR,1,100,97
1713170328.847703,238028,37701,1,HR,1,100,93
1713170329.367702,238548,37785,1,HR,1,100,98
1713170330.207699,239388,37919,1,HR,1,100,92
1713170330.621697,239802,37991,1,HR,1,100,105
1713170331.140696,240321,38080,1,HR,1,100,107
1713170332.420691,241601,38288,1,HR,1,100,94
1713170334.593684,243774,38666,1,HR,1,100,79
1713170335.087683,244268,38753,1,HR,1,100,89
1713170335.727680,244908,38855,1,HR,1,100,90
1713170336.207679,245388,38930,1,HR,1,100,98
1713170336.807677,245988,39033,1,HR,1,100,98
1713170339.593668,248774,39506,1,HR,1,100,81
1713170339.953666,249134,39557,1,HR,1,100,100
1713170340.233666,249414,39608,1,HR,1,100,126
1713170341.246662,250427,39782,1,HR,1,100,111
1713170342.126659,251307,39914,1,HR,1,100,102
1713170342.726657,251907,40019,1,HR,1,100,101
1713170345.179649,254360,40422,1,HR,1,100,84
1713170345.992646,255173,40559,1,HR,1,100,82
1713170349.485635,258666,41135,1,HR,1,100,68
1713170351.098630,260279,41404,1,HR,1,100,61
1713170351.618628,260799,41495,1,HR,1,100,73
1713170353.432622,262613,41795,1,HR,1,100,64
1713170357.458609,266639,42453,1,HR,1,100,53
1713170357.858607,267039,42524,1,HR,1,100,75
1713170362.084593,271265,43216,1,HR,1,100,61
1713170364.257586,273438,43570,1,HR,1,100,54
1713170366.150580,275331,43890,1,HR,1,100,49
1713170366.750578,275931,43979,1,HR,1,100,60
1713170367.044577,276225,44034,1,HR,1,100,95
1713170367.443576,276624,44103,1,HR,1,100,107
1713170367.804574,276985,44170,1,HR,1,100,120
1713170369.297569,278478,44422,1,HR,1,100,102
1713170369.737568,278918,44491,1,HR,1,100,110
1713170370.616565,279797,44641,1,HR,1,100,101
1713170371.710561,280891,44814,1,HR,1,100,91
1713170373.283556,282464,45069,1,HR,1,100,79
1713170375.163550,284344,45383,1,HR,1,100,69
1713170375.536549,284717,45452,1,HR,1,100,90
1713170376.616545,285797,45621,1,HR,1,100,83
1713170377.296543,286477,45730,1,HR,1,100,84
1713170380.002534,289183,46182,1,HR,1,100,70
1713170380.762532,289943,46318,1,HR,1,100,72
1713170381.322530,290503,46403,1,HR,1,100,80
1713170381.935528,291116,46511,1,HR,1,100,84
1713170382.735525,291916,46647,1,HR,1,100,82
1713170383.495522,292676,46768,1,HR,1,100,82
1713170383.949521,293130,46855,1,HR,1,100,94
1713170384.668519,293849,46972,1,HR,1,100,91
1713170385.108517,294289,47041,1,HR,1,100,101
1713170385.308516,294489,47076,1,HR,1,100,146
1713170387.241510,296422,47399,1,HR,1,100,120
1713170388.615505,297796,47617,1,HR,1,100,103
1713170389.175503,298356,47719,1,HR,1,100,104
1713170390.788498,299969,47984,1,HR,1,100,89
1713170391.628495,300809,48121,1,HR,1,100,85
1713170394.694485,303875,48634,1,HR,1,100,71
1713170395.734482,304915,48802,1,HR,1,100,68
1713170396.454479,305635,48920,1,HR,1,100,71
1713170397.147477,306328,49037,1,HR,1,100,75
1713170398.760472,307941,49297,1,HR,1,100,67
1713170399.880468,309061,49481,1,HR,1,100,64
1713170401.413463,310594,49730,1,HR,1,100,58
1713170406.280447,315461,50544,1,HR,1,100,48
1713170407.693442,316874,50771,1,HR,1,100,47
1713170408.053441,317234,50840,1,HR,1,100,74
1713170408.333440,317514,50892,1,HR,1,100,105
1713170409.013438,318194,50994,1,HR,1,100,101
1713170410.066434,319247,51180,1,HR,1,100,91
1713170411.759429,320940,51453,1,HR,1,100,79
1713170412.679426,321860,51613,1,HR,1,100,76
1713170413.892422,323073,51818,1,HR,1,100,70
1713170415.505416,324686,52089,1,HR,1,100,63
1713170416.065415,325246,52175,1,HR,1,100,73
1713170416.545413,325726,52259,1,HR,1,100,84
1713170418.398407,327579,52569,1,HR,1,100,73
1713170418.798405,327979,52636,1,HR,1,100,90
1713170420.011401,329192,52838,1,HR,1,100,81
1713170420.251401,329432,52874,1,HR,1,100,119
1713170420.851399,330032,52978,1,HR,1,100,115
1713170423.025392,332206,53338,1,HR,1,100,95
1713170423.744389,332925,53460,1,HR,1,100,93
1713170424.598386,333779,53596,1,HR,1,100,88
