LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1713350859.697182,717834,50049,1,HR,1,100,59
1713350860.697178,718834,50217,1,HR,1,100,59
1713350861.071177,719208,50284,1,HR,1,100,83
1713350861.511175,719648,50351,1,HR,1,100,95
1713350861.751174,719888,50392,1,HR,1,100,129
1713350862.190172,720327,50459,1,HR,1,100,131
1713350862.950169,721087,50592,1,HR,1,100,119
1713350864.444163,722581,50825,1,HR,1,100,102
1713350864.843161,722980,50892,1,HR,1,100,113
1713350866.497154,724634,51172,1,HR,1,100,96
1713350867.470150,725607,51326,1,HR,1,100,88
1713350868.030148,726167,51411,1,HR,1,100,92
1713350868.510146,726647,51492,1,HR,1,100,100
1713350869.070144,727207,51579,1,HR,1,100,101
1713350869.550142,727687,51662,1,HR,1,100,107
1713350870.163139,728300,51763,1,HR,1,100,105
1713350870.563138,728700,51831,1,HR,1,100,115
1713350871.043136,729180,51913,1,HR,1,100,117
1713350871.603133,729740,51997,1,HR,1,100,115
1713350872.136131,730273,52085,1,HR,1,100,115
1713350872.656129,730793,52169,1,HR,1,100,115
1713350873.176127,731313,52253,1,HR,1,100,115
1713350873.856124,731993,52370,1,HR,1,100,109
1713350874.149123,732286,52423,1,HR,1,100,133
1713350874.829120,732966,52538,1,HR,1,100,123
1713350875.309118,733446,52606,1,HR,1,100,123
1713350875.789116,733926,52690,1,HR,1,100,124
1713350876.282114,734419,52774,1,HR,1,100,124
1713350876.882112,735019,52873,1,HR,1,100,119
1713350877.962107,736099,53044,1,HR,1,100,105
1713350878.535105,736672,53147,1,HR,1,100,105
1713350879.575100,737712,53313,1,HR,1,100,95
1713350880.549096,738686,53479,1,HR,1,100,87
1713350881.069094,739206,53563,1,HR,1,100,94
1713350881.629092,739766,53646,1,HR,1,100,97
1713350881.988091,740125,53714,1,HR,1,100,112
1713350883.122086,741259,53900,1,HR,1,100,99
1713350883.642084,741779,53984,1,HR,1,100,103
1713350884.895078,743032,54184,1,HR,1,100,91
1713350885.415076,743552,54268,1,HR,1,100,96
1713350886.015074,744152,54369,1,HR,1,100,97
1713350886.655071,744792,54468,1,HR,1,100,96
1713350887.268069,745405,54574,1,HR,1,100,97
1713350887.828066,745965,54675,1,HR,1,100,99
1713350888.788063,746925,54821,1,HR,1,100,91
1713350889.601059,747738,54957,1,HR,1,100,88
1713350890.001057,748138,55025,1,HR,1,100,101
1713350893.387043,751524,55571,1,HR,1,100,83
1713350893.907041,752044,55657,1,HR,1,100,90
1713350894.547039,752684,55755,1,HR,1,100,91
1713350895.027037,753164,55840,1,HR,1,100,98
1713350895.560035,753697,55923,1,HR,1,100,102
1713350896.200032,754337,56040,1,HR,1,100,100
1713350896.760030,754897,56123,1,HR,1,100,102
1713350898.773021,756910,56457,1,HR,1,100,86
1713350899.253019,757390,56527,1,HR,1,100,95
1713350899.787017,757924,56625,1,HR,1,100,99
1713350900.387015,758524,56726,1,HR,1,100,99
1713350900.827013,758964,56793,1,HR,1,100,108
1713350901.626010,759763,56926,1,HR,1,100,100
1713350903.040004,761177,57148,1,HR,1,100,88
1713350904.252999,762390,57348,1,HR,1,100,79
1713350904.932996,763070,57465,1,HR,1,100,81
1713350906.092991,764230,57646,1,HR,1,100,75
1713350906.705989,764843,57747,1,HR,1,100,80
1713350907.065987,765203,57814,1,HR,1,100,99
1713350908.438982,766576,58033,1,HR,1,100,87
1713350909.558977,767696,58219,1,HR,1,100,80
1713350910.158975,768296,58319,1,HR,1,100,84
1713350910.731972,768869,58403,1,HR,1,100,89
1713350911.291970,769429,58502,1,HR,1,100,93
1713350911.851968,769989,58603,1,HR,1,100,96
1713350912.451965,770589,58687,1,HR,1,100,97
1713350913.344961,771482,58841,1,HR,1,100,91
1713350913.944959,772082,58942,1,HR,1,100,93
1713350914.544956,772682,59043,1,HR,1,100,94
1713350915.238954,773376,59143,1,HR,1,100,93
1713350915.797951,773935,59242,1,HR,1,100,96
1713350916.557948,774695,59358,1,HR,1,100,92
1713350917.211946,775349,59476,1,HR,1,100,93
1713350917.931942,776069,59597,1,HR,1,100,91
1713350918.411941,776549,59664,1,HR,1,100,98
1713350919.184937,777322,59799,1,HR,1,100,94
1713350919.744935,777882,59882,1,HR,1,100,97
1713350920.384933,778522,60000,1,HR,1,100,96
1713350920.864930,779002,60067,1,HR,1,100,103
1713350921.317929,779455,60150,1,HR,1,100,110
1713350921.637927,779775,60202,1,HR,1,100,127
1713350922.397924,780535,60334,1,HR,1,100,117
1713350923.650919,781788,60521,1,HR,1,100,101
1713350924.810914,782948,60720,1,HR,1,100,90
1713350925.210912,783348,60788,1,HR,1,100,104
1713350925.943910,784081,60904,1,HR,1,100,99
1713350926.223908,784361,60954,1,HR,1,100,125
1713350926.863906,785001,61054,1,HR,1,100,118
1713350927.463903,785601,61155,1,HR,1,100,114
1713350928.036901,786174,61254,1,HR,1,100,112
1713350928.636899,786774,61344,1,HR,1,100,110
1713350929.036897,787174,61413,1,HR,1,100,119
1713350929.476895,787614,61480,1,HR,1,100,123
1713350930.369891,788507,61629,1,HR,1,100,110
1713350931.689886,789827,61844,1,HR,1,100,96
1713350932.182884,790320,61927,1,HR,1,100,102
1713350933.542878,791680,62148,1,HR,1,100,89
1713350934.022876,792160,62233,1,HR,1,100,97
1713350934.716873,792854,62334,1,HR,1,100,95
1713350935.515870,793653,62468,1,HR,1,100,91
1713350935.875869,794013,62536,1,HR,1,100,108
1713350936.355867,794493,62619,1,HR,1,100,112
1713350937.049864,795187,62719,1,HR,1,100,106
1713350937.409862,795547,62786,1,HR,1,100,120
1713350937.929860,796067,62870,1,HR,1,100,119
1713350938.488858,796626,62959,1,HR,1,100,116
1713350939.062855,797200,63062,1,HR,1,100,114
1713350939.422854,797560,63112,1,HR,1,100,126
1713350939.942852,798080,63212,1,HR,1,100,124
1713350940.582849,798720,63312,1,HR,1,100,117
1713350942.155843,800293,63559,1,HR,1,100,99
1713350942.675841,800813,63642,1,HR,1,100,103
1713350943.688837,801826,63817,1,HR,1,100,93
1713350944.328834,802466,63920,1,HR,1,100,94
1713350944.808832,802946,64004,1,HR,1,100,101
1713350945.421829,803559,64103,1,HR,1,100,100
1713350945.701828,803839,64154,1,HR,1,100,126
1713350946.341826,804479,64254,1,HR,1,100,119
1713350946.781824,804919,64321,1,HR,1,100,123
1713350947.354821,805492,64422,1,HR,1,100,119
1713350949.154814,807292,64709,1,HR,1,100,100
1713350949.687812,807825,64810,1,HR,1,100,103
1713350950.167810,808305,64877,1,HR,1,100,108
1713350951.207806,809345,65058,1,HR,1,100,97
1713350951.527804,809665,65109,1,HR,1,100,117
1713350952.140802,810278,65209,1,HR,1,100,113
1713350952.700799,810838,65293,1,HR,1,100,112
1713350953.300797,811438,65392,1,HR,1,100,109
1713350954.554792,812692,63,1,HR,1,100,96
1713350955.234789,813372,179,1,HR,1,100,94
1713350955.873786,814011,280,1,HR,1,100,94
1713350956.567784,814705,395,1,HR,1,100,93
1713350957.087781,815225,479,1,HR,1,100,98
1713350957.647779,815785,563,1,HR,1,100,100
1713350958.220777,816358,662,1,HR,1,100,101
1713350958.820774,816958,762,1,HR,1,100,101
1713350959.260772,817398,837,1,HR,1,100,109
1713350960.593767,818731,1052,1,HR,1,100,95
1713350961.233764,819371,1167,1,HR,1,100,95
1713350961.713762,819851,1251,1,HR,1,100,101
1713350962.153760,820291,1318,1,HR,1,100,109
1713350962.726758,820864,1417,1,HR,1,100,109
1713350963.206756,821344,1484,1,HR,1,100,112
1713350963.846754,821984,1604,1,HR,1,100,108
1713350964.286752,822424,1676,1,HR,1,100,114
1713350964.766750,822904,1743,1,HR,1,100,117
1713350965.339747,823477,1844,1,HR,1,100,115
1713350965.819746,823957,1926,1,HR,1,100,117
1713350966.379743,824517,2010,1,HR,1,100,115
1713350966.859741,824997,2094,1,HR,1,100,117
1713350967.552738,825690,2210,1,HR,1,100,111
1713350967.992737,826130,2277,1,HR,1,100,116
1713350968.512734,826650,2361,1,HR,1,100,116
1713350969.525730,827663,2535,1,HR,1,100,104
1713350970.045728,828183,2619,1,HR,1,100,106
1713350970.525726,828663,2703,1,HR,1,100,110
1713350971.165723,829303,2801,1,HR,1,100,107
1713350971.819721,829957,2902,1,HR,1,100,104
1713350972.179719,830317,2969,1,HR,1,100,118
1713350972.938716,831076,3086,1,HR,1,100,109
1713350973.592713,831730,3203,1,HR,1,100,106
1713350974.072711,832210,3287,1,HR,1,100,110
1713350975.312706,833450,3492,1,HR,1,100,96
1713350976.205703,834343,3639,1,HR,1,100,90
1713350976.965700,835103,3757,1,HR,1,100,88
1713350977.605697,835743,3856,1,HR,1,100,89
1713350978.098695,836236,3939,1,HR,1,100,97
1713350978.578693,836716,4024,1,HR,1,100,103
1713350979.178690,837316,4124,1,HR,1,100,102
1713350980.391685,838529,4329,1,HR,1,100,91
1713350980.911683,839049,4411,1,HR,1,100,96
1713350981.991679,840129,4594,1,HR,1,100,87
1713350982.524677,840662,4678,1,HR,1,100,93
